title,percentage,project_url,cash,time
POPCAR carro elétrico a energia solar,0%,/carro_eletrico_a_energia_solar_popcar_7434?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />3 dias</div>
Paradox,0%,/paradox_9cc8?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Aquisição de Livros,0%,/aquisicao_de_livros?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />299 dias</div>
Nosso Espaço Cultural,0%,/nosso_espaco_cultural_d5ba?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Central Perk,0%,/central_perk_4d17?ref=ctrse_explore,R$ 0,Restantes
Neighborhood of gastronomy,0%,/neighborhood_of_gastronomy_359d?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />259 dias</div>
Publicar meu livro,0%,/publicar_meu_livro_0237?ref=ctrse_explore,R$ 0,Restantes
SONHO MEU,0%,/sonho_meu_be41?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Deus conforta quem ajuda,0%,/deus_conforta_quem_ajuda_f7ac?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Gatinhos da UFRN,0%,/gatinhosdaUFRN?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Física-Logia,0%,/Fisica-logia?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
cursos técnicos para deficientes visuais,0%,/cursos_tecnicos_para_deficientes_visuais_0f12?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />48 dias</div>
Amigo da Semana Espírita 2019,0%,/amigo_espirita_2019?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />106 dias</div>
Colabore com a Causa Operária TV,0%,/causaoperariatv?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
O Dossiê ,0%,/o_dossie_6f4b?ref=ctrse_explore,R$ 0,Restantes
QUE BOM QUE TE CONHECI,0%,/que_bom_que_te_conheci_a1ad?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Malkavinews,0%,/malkavinews?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
The Parces,0%,/theparces19?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Aprendendo a Lidar,0%,/inclusao_social_aada?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Cursinho de Química Gratuito no Youtube,0%,/CQG?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Ensino Filantropo de Música,0%,/ensino_filantropo_de_musica_f07e?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />48 dias</div>
Apenas um Académico,0%,/apenas_um_academico_96dc?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />275 dias</div>
Natal Solidário ,0%,/natal_solidario_2c60?ref=ctrse_explore,R$ 0,Restantes
Ajude a compra de Livros,0%,/ajude_a_compra_de_livros_0952?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Poesiativa.com - O site do poeta!,0%,/poesiativa_o_site_do_poeta?ref=ctrse_explore,R$ 0,Restantes
MEU PRIMEIRO TECLADO PROFISSIONAL,0%,/meu_primeiro_teclado_profissional_a511?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />28 dias</div>
Cinesofia ,0%,/cinesofia?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Crescendo o Canal,0%,/crescendo_o_canal_FogodoDragan?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Publicação do livro O Assassino da Rosa,0%,/publicacaoassassinodarosa?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Apoio a WoW:Hu3,0%,/wowhu3?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Jogo Pequena Nação (MUNDO ABERTO),0%,/jogo_pequena_nacao_mundo_aberto_68ab?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />345 dias</div>
Ciência & Saúde da Mulher,0%,/ciencia_e_saude_da_mulher?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Jogue com a Mayu,0%,/jogue_com_a_mayu_project?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />361 dias</div>
Diario Semanal | Humor e Notícias,0%,/diariosemanal?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
War of kings trading card game ,0%,/war_of_kings_trading_card_game_7f16?ref=ctrse_explore,R$ 0,Restantes
Dracônia RPG,0%,/draconia_rpg_54c7?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
SHOW NA VILA,0%,/show_na_vila?ref=ctrse_explore,R$ 0,Restantes
Conhecer o mundo!,0%,/conhecer_o_mundo_c39c?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Reiki Estelar - Entrega,0%,/reiki?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Mini Série - Mal Caminho,0%,/mini_serie_mal_caminho_bdde?ref=ctrse_explore,R$ 0,Restantes
Leidy Rodrigues - Sonhando Com Você ,0%,/sonhandocomvc?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Mapa Astral Estellita,0%,/mapa_astral_estellita?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Sonho casar e ter casa própria ,0%,/sonho_casar_e_ter_casa_propria_1ba5?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Cientistas Jovens - Aquaponia Escolar e Familiar,0%,/aquaponia?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Hamburgueria temática ,0%,/hamburgueria_tematica_c7bf?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />48 dias</div>
A Vale Destrói	 o Povo Constrói,0%,/opovoconstroi?ref=ctrse_explore,R$ 0,Restantes
Projeto Social: Resgatando Crianças da Pobreza,0%,/resgatando_criancas_da_pobreza_5e17?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Portal PCDef,0%,/pcdef?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Arte Sustentabilidade em New York,0%,/innewyork?ref=ctrse_explore,R$ 0,Restantes
edu.Q: o cursinho que transforma!,0%,/cursinhoeduq?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Webcomic: Patrulha Folclore,0%,/webcomic_patrulha_folclore?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
edição de livro,0%,/financiamento_para_edicao_de_meu_livro_santo_sudario_a46a?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
ABA (Análise do Comportamento) para AUTISTAS,0%,/atendimento_aba_autistas?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />14 horas</div>
Matemática 100cola,0%,/matematica100cola?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Muay Thai no detalhe,0%,/muay_thai_no_detalhe?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Alteração da PL 1645,0%,/alteracao_da_pl_1645?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />14 horas</div>
Easy Bus,0%,/easybus?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Blá Blá Blá De Sempre!!,0%,/palavraspixelspataquadas?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Membros robóticos para pessoas com deficiência.,0%,/membros_roboticos?ref=ctrse_explore,R$ 0,Restantes
ONG Alma Vira-Lata ,0%,/ong_alma_vira_lata_f631?ref=ctrse_explore,R$ 0,Restantes
Help Crash	 Poppy	 James and Zelda,0%,/helppoppyjamescrashandzelda?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />244 dias</div>
Defesa Legal,0%,/defesalegal?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Musical Land ,0%,/musical_land?ref=ctrse_explore,R$ 0,Restantes
Divulgação de livros sobre guerra espiritual,0%,/divulgacao_de_livros_sobre_guerra_espiritual_1adb?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Faculdade ,0%,/faculdadehotelaria?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />47 dias</div>
Fundo de Projetos PARES Cáritas RJ,0%,/parescaritasrj?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Festival Júnior Solidário,0%,/festival_junior_solidario_5e99?ref=ctrse_explore,R$ 0,Restantes
Podcast - MentorTips,0%,/mentortips?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Kami Cosplayer,0%,/kami_cosplayer?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Tv Alpha Omega,0%,/tv_alpha_omega?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Natal Solidário,0%,/natal_solidario_8379?ref=ctrse_explore,R$ 0,Restantes
Reaper's Doom,0%,/reaper_s_doom_0592?ref=ctrse_explore,R$ 0,Restantes
QUADRINHO INDEPENDENTE,0%,/quadrinho_independente_ca26?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Lost at forest game indie construct2,0%,/lost_at_forest_game_indie_construct2_965a?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />110 dias</div>
YesBrooo,0%,/yesbro?ref=ctrse_explore,R$ 0,Restantes
O Códice Oculto,0%,/o_codice_oculto_115c?ref=ctrse_explore,R$ 0,Restantes
Apoie o Coletivo Abrace a fazer +,0%,/coletivoabrace?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Zine da Taverna,0%,/zinedataverna?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Música & Neurociências,0%,/musica_neurociencias_2288?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />8 horas</div>
Hello World,0%,/hello_world_3555?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />364 dias</div>
Loja Portátil ,0%,/loja_portatil_abfb?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />10 horas</div>
Futebol Feminino,0%,/futebol_feminino_b90b?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Da periferia ao Reino Unido,0%,/daperiferiaaoreinounido?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />32 dias</div>
HOSTEL SKATEPARK - FILIAL CWB,0%,/curitiba_skate_hostel_683f?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Eu mesmo - Renato Commi,0%,/eu_mesmo_renato_commi_2798?ref=ctrse_explore,R$ 0,Restantes
Newsloch | Midia independente,0%,/newsloch?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Campanha de apoio Casa Florescer,0%,/casaflorescer?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Projeto Chef na Escola,0%,/cheffnaescola?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
O Labirinto Vermelho.,0%,/o_labirinto_vermelho_6142?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Editora Immortal - Obras físicas ,0%,/editora_immortal_obras_fisicas_cbcc?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Transformo-me com Histórias,0%,/transformome?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />5 horas</div>
Site e Canal Terras de Além,0%,/terrasdealem?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Céu e Raiz,0%,/ceueraiz?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Prohairesis,0%,/prohairesis?ref=ctrse_explore,R$ 0,Restantes
Web Rádio Mega Hits - Itacarambi-MG,0%,/web_radio_mega_hits_itacarambi_mg_c4db?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Curtas Metragens / Projeto Opreeto Films,0%,/curtas_metragens_projeto_opreeto_films_421a?ref=ctrse_explore,R$ 0,Restantes
O sonho de lançar meu álbum ,0%,/o_sonho_de_lancar_meu_album_6d0?ref=ctrse_explore,R$ 0,Restantes
projeto doztribos,0%,/projeto_doztribos?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Assédio Moral Nunca Mais.,0%,/assedio_moral?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Reavivados pela Palavra,0%,/reavivados_pela_palavra_211c?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
ajude a melhorar o canal lego city novos,0%,/ajude_a_melhorar_o_canal_lego_city_novos_836e?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Bioquitina,0%,/bioquitina_0c77?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />317 dias</div>
PSICOSE,0%,/psicose_7777?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Divulgar Bruna e Marcella,0%,/divulgar_bruna_e_marcella_e85e?ref=ctrse_explore,R$ 0,Restantes
Uma história Death Note,0%,/uma_historia_death_note_042d?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Crysalis Vol1,0%,/crysalisVol1?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />31 dias</div>
O PODER DE CONSTRUIR SONHOS,0%,/o_poder_de_construir_sonhos_0b2b?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
A Tradição nas Repúblicas Estudantis de Ouro Preto,0%,/republicasufop?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Papo de Garagem ,0%,/papo_de_garagem_fbbe?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
ASSYNCORD JOGO ONLINE MULTIPLAYER BRASILEIRO,0%,/assyncord_jogo_online_multiplayer_brasileiro_d26f?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />277 dias</div>
Kemetismo Brasil,0%,/kemetismobrasil?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Belts.,0%,/belts?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Projeto PeleiaNet,0%,/projeto_peleianet?ref=ctrse_explore,R$ 0,Restantes
BACALHAU REGADO AO VINHO - O FILME,0%,/bacalhau_regado_ao_vinho_o_filme?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
projeto beija flor,0%,/projeto_beija_flor_9185?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Reforma de casa enxaimel,0%,/reforma_de_casa_enxaimel_2?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />46 dias</div>
Me ajudem a começar uma nova vida ,0%,/me_ajudem_a_comecar_uma_nova_vida_e633?ref=ctrse_explore,R$ 0,Restantes
E-Motion: Leitor digital imersivo,0%,/e_motion_leitor_digital_imersivo_62e4?ref=ctrse_explore,R$ 0,Restantes
Livro Para Sempre Elle,0%,/livro_para_sempre_elle_8761?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />99 dias</div>
Por alunos mais motivados!,0%,/por_alunos_mais_motivados_fb32?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />317 dias</div>
Motorhome do Sr Ivo ,0%,/motorhome_sr_ivo_3107?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
A Culpa Não É Minha!,0%,/aculpanaoeminha?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />362 dias</div>
Shalom | Uma casa para todos!,0%,/shalom_euapoio?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Centro Cultural Edson Luís,0%,/centro_cultural_edson_luis_609b?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Estruturação da Aldeia Yawaho,0%,/aldeiayawaho?ref=ctrse_explore,R$ 0,Restantes
Blog do GIC,0%,/blogdogic?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
♥ Nebfunding ♥,0%,/nebfunding?ref=ctrse_explore,R$ 0,Restantes
TV IPCE,0%,/tv-ipce?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />347 dias</div>
Livros Para Bibliotecas da Periferia,0%,/livros_para_bibliotecas_da_periferia_d3fc?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />318 dias</div>
clube escola de negocios - startup web,0%,/clube_escola_de_negocios?ref=ctrse_explore,R$ 0,Restantes
Desmatamento NÃO! Plantamos árvores!,0%,/desmatamento_nao_plantamos_arvores_f47c?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Expansão Food Treiler,0%,/expansao_food_treiler_0647?ref=ctrse_explore,R$ 0,Restantes
Rede Circo do Mundo Brasil,0%,/rede_circo_do_mundo_brasil_cd21?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Espetáculo Singela Quimera,0%,/espetaculo_singela_quimera_ba2f?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Mãos Bonitas ,0%,/maos_bonitas_777?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Canal KingDOM,0%,/canal_kingdom?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Make It Happen,0%,/makeithappen?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
PhillGroovin,0%,/phillgroovin_aadf?ref=ctrse_explore,R$ 0,Restantes
Gralhas da Ciência,0%,/gralhas_da_ciencia?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Chuveiro Automatizado (Eco),0%,/chuveiro_automatizado_eco_55fc?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />64 dias</div>
Plataforma Viralizzy,0%,/viralizzy?ref=ctrse_explore,R$ 0,Restantes
Help the Bananas,0%,/help_the_bananas?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Exposição e Livro Fotográfico #Wanderlust,0%,/livrofotograficokeloliveira?ref=ctrse_explore,R$ 0,Restantes
MegaBot,0%,/megabot?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Revista Livros Nacionais,0%,/revista_livros_nacionais_70ee?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Ajude a viúva trader	cometeu suicídio se recuperar,0%,/ajude_a_viuva_do_daytrader_que_cometeu_suicidio_a_se_recuperar_4be3?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />11 dias</div>
Cartas e Contos,0%,/cartasecontos?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Movimento PRÓ-MAR,0%,/promar?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Conserto da Kombosa da Cooperativa Agrícola! ,0%,/conserto_da_kombosa_da_cooperativa_agricola_7953?ref=ctrse_explore,R$ 0,Restantes
Distribuidora Sob Demanda (Cidades),0%,/distribuidora_sob_demanda_para_pequenas_e_medias_cidades_af42?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />15 dias</div>
GankdaJubs,0%,/xulbsmais18?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />15 dias</div>
Plantando uma Ideia,0%,/plantando_uma_ideia_doc?ref=ctrse_explore,R$ 0,Restantes
Sagrado Masculino	 homem consciente ,0%,/sagrado_masculino_homem_consciente_b78b?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Terapia Consciencial,0%,/terapia_consciencial?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
The Deep Web Sun,0%,/the_deep_web_sun?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />15 dias</div>
Guardiãs Estelares Minimalistas,0%,/guardias_estelares_minimalistas_b6e3?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Motivacional universal,0%,/motivacional_universal_6ebf?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Seja um patrocinador do Sessão Dupla,0%,/patrocine_sessao_dupla?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
projeto de ajuda a moradores de rua,0%,/projeto_de_ajuda_a_moradores_de_rua_5fdc?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />14 dias</div>
AJUDA A SOMOS AS NETAS DAS BRUXAS,0%,/ajuda_a_somos_as_netas_das_bruxas_a20b?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Caminhos da Luz - O Raio de Sol,0%,/caminhos_da_luz_o_raio_de_sol_71a8?ref=ctrse_explore,R$ 0,Restantes
Projeto Fenix Amorvise e JCRJ,0%,/projeto_fenix_amorvise_e_jcrj_23e4?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />333 dias</div>
Coruja Musical	 avante!,0%,/corujamusical?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
samurai,0%,/samurai?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Programa Show Marques,0%,/programa_show_marques_programa_infantil_independente_vinculado_em_tv_televisao_aberta_43b5?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Maid café Usagi day,0%,/maidcafeusagiday2018?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
ArteNews,0%,/artenews?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
HIGH SCHOOL MUSICAL 3 "O MUSICAL",0%,/HSM3_OMUSICAL?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
O Inicio De Um Sonho,0%,/Rhu_Ilustra?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
