title,percentage,project_url,cash,time
O Vento Norte - Uma aventura de piratas que precisa de você tripulante para zarpar.,109%,/vento_norte?ref=ctrse_explore,R$ 8.720,20/10/2012
Zênite - Rodrigo Duarte,114%,/zeniterodrigoduarte?ref=ctrse_explore,R$ 8.715,13/05/2016
Documentário Sala da Democracia,11%,/documentario_sala_da_democracia?ref=ctrse_explore,R$ 8.715,31/08/2018
SONORA 2017 | Rio de Janeiro,30%,/sonora2017?ref=ctrse_explore,R$ 8.710,31/08/2017
Carnaval do Cordão do Boitatá 2017,29%,/carnaval_do_cordao_do_boitata_2017_1540?ref=ctrse_explore,R$ 8.710,14/04/2017
RJ - Construção 1904 - Eduardo Valente,108%,/TETORJ_CC1904_EDUARDO_VALENTE?ref=ctrse_explore,R$ 8.710,18/02/2019
Clarissa	 a Preguiça,108%,/clarissa?ref=ctrse_explore,R$ 8.705,05/09/2016
vai quem qué | carnaval xxxvi,72%,/vqq36?ref=ctrse_explore,R$ 8.700,18/02/2016
(des)conexão | luiza meiodavila,28%,/desconexao?ref=ctrse_explore,R$ 8.695,14/06/2018
Ju e Patrick querem levantar 35 casas em RJ! Apoie,43%,/julianaepatrick?ref=ctrse_explore,R$ 8.693,09/05/2019
Revista Dona Custódia — 1ª Edição,104%,/donacustodia?ref=ctrse_explore,R$ 8.690,03/09/2017
BLACKOUT ,108%,/blackout_8deb?ref=ctrse_explore,R$ 8.690,17/05/2018
Bom Demais,28966%,/BomDemais?ref=ctrse_explore,R$ 8.690,15/02/2017
5 Encontro de Blogueir@s e Ativistas Digitais,17%,/5BlogProg?ref=ctrse_explore,R$ 8.686,15/05/2016
Música judaica - Novo CD do Coral Sharsheret,24%,/CDHaleluiah?ref=ctrse_explore,R$ 8.679,18/11/2018
Inimigos Mortais,247%,/inimigos_mortais?ref=ctrse_explore,R$ 8.675,04/01/2019
Cultural Truck,16%,/cultural_truck?ref=ctrse_explore,R$ 8.670,07/05/2018
Cancer Infantil Haircut Day,216%,/cancerhaircutday?ref=ctrse_explore,R$ 8.666,28/06/2013
Centro Social Guarani-Kaiowá,106%,/centrosocialgk?ref=ctrse_explore,R$ 8.663,27/04/2017
Alice falava outra Língua,115%,/escutem_a_alice?ref=ctrse_explore,R$ 8.661,30/04/2019
Um-Fausto,108%,/um-fausto?ref=ctrse_explore,R$ 8.660,07/10/2012
Projeto Caçada Até a Última Bala,101%,/ateaultimabala?ref=ctrse_explore,R$ 8.655,09/11/2015
Pretérito Informal - Pós Produção do CD,104%,/preteritoinformal?ref=ctrse_explore,R$ 8.650,24/01/2014
RJ - Construção 1904 - Luiz Fernando Nogueira,108%,/TETORJ_CC1904_LUIZ_FERNANDO_NOGUEIRA?ref=ctrse_explore,R$ 8.650,18/02/2019
 V curso de Sistemas Agroflorestais no Sítio Jamacá – MT,123%,/cursoagrofloresta?ref=ctrse_explore,R$ 8.650,17/11/2013
Benziê - gravação do EP "Alucinante Demais",43%,/epbenzie?ref=ctrse_explore,R$ 8.649,07/11/2017
Polyteck Sem Fronteiras,123%,/PolyteckSemFronteiras?ref=ctrse_explore,R$ 8.642,06/09/2015
Gravação do 1º CD Autoral de Claudia Foureaux ,110%,/claudiafoureaux?ref=ctrse_explore,R$ 8.640,11/11/2012
Aracê - Por uma Sociedade Mais Humana e Integrada,1%,/arace?ref=ctrse_explore,R$ 8.639,20/07/2018
Segunda Chance - Ouvir e Contar,101%,/ouvirecontar-causosdeinverno?ref=ctrse_explore,R$ 8.636,15/10/2013
Cromossomo 21,17%,/cromossomo_21?ref=ctrse_explore,R$ 8.631,03/12/2017
As Três Velhas,107%,/as-tres-velhas?ref=ctrse_explore,R$ 8.628,21/11/2011
Versos que Compomos na Estrada - Show + Vinil,107%,/versos?ref=ctrse_explore,R$ 8.625,09/02/2016
Chapeuzinho Vermelho,246%,/chapeuzinho_vermelho?ref=ctrse_explore,R$ 8.616,19/08/2016
Jogo do Trono de Pau-brasil,101%,/jogo_do_trono_de_pau_brasil_7a38?ref=ctrse_explore,R$ 8.611,24/12/2016
RJ - Construção 1904 - Fabio da Motta,107%,/TETORJ_CC1904_FABIO_DA_MOTTA?ref=ctrse_explore,R$ 8.600,18/02/2019
Coletiva dos não artistas ,129%,/coletiva-dos-nao-artistas?ref=ctrse_explore,R$ 8.595,31/08/2012
Canários - Manejo	 Genética e Acasalamento,29%,/canarios_de_cor?ref=ctrse_explore,R$ 8.590,05/07/2017
SP - Construção 1907 - Livia Soares,107%,/sp_construcao_1907_livia_soares_3cd0?ref=ctrse_explore,R$ 8.585,10/06/2019
Na Favela,85%,/na_favela_96d6?ref=ctrse_explore,R$ 8.580,07/05/2018
Ana e o Sapo: quadrinhos de um quadro só,143%,/anaeosapo?ref=ctrse_explore,R$ 8.580,19/11/2013
81 Anos de Tom Zé,114%,/81tz?ref=ctrse_explore,R$ 8.576,20/08/2018
TUDO QUE TEM ASA QUER VOAR - JUVENIL SILVA,107%,/tudoquetemasaquervoar?ref=ctrse_explore,R$ 8.576,10/02/2018
_sem título_,118%,/semtitulo?ref=ctrse_explore,R$ 8.575,16/12/2013
Embarque nesta AVENTURA comigo e a Majô!!,72%,/livroinfantildananda?ref=ctrse_explore,R$ 8.563,15/08/2019
MG - Construção 1904 - Bruna Lopes,107%,/mg_construcao_1904_bruna_lopes_?ref=ctrse_explore,R$ 8.560,22/03/2019
Ajuntamento Criativo,125%,/432-ajuntamento-criativo?ref=ctrse_explore,R$ 8.560,04/01/2012
Amor em 5 Atos,35%,/amor5atos?ref=ctrse_explore,R$ 8.555,18/11/2017
Publicação no Brasil de "Relato para El Greco" de Nikos Kazantzakis ,106%,/ElGreco?ref=ctrse_explore,R$ 8.555,14/08/2013
A Vida é Vela | Projeto de Reality Show,106%,/avidaevela?ref=ctrse_explore,R$ 8.550,26/04/2015
O Bom e Velho Show de Calouros!,122%,/586-586-o-bom-e-velho-show-de-calouros?ref=ctrse_explore,R$ 8.550,13/05/2012
Fluorímetro Digital na Escola,106%,/fluorimetro?ref=ctrse_explore,R$ 8.546,26/08/2013
Agora É Rua com Lula,113%,/agora_e_rua_76a6?ref=ctrse_explore,R$ 8.540,08/04/2017
1º CD DA DROPS 96 - A FORÇA,113%,/bandadrops96?ref=ctrse_explore,R$ 8.540,16/04/2013
PR - Construção 1904 - Fernanda Gasparin,106%,/pr_construcao_1904_fernanda_gasparin_0c6d?ref=ctrse_explore,R$ 8.538,07/03/2019
Circulando pela arquitetura modernista de Curitiba,284%,/circulando_pela_arquitetura_modernista_de_curitiba_63f3?ref=ctrse_explore,R$ 8.535,15/05/2016
16ª Semana de Engenharia Química - EEL USP,71%,/seqvap?ref=ctrse_explore,R$ 8.535,18/09/2016
Reexistir - O Filme,34%,/reexistirofilme?ref=ctrse_explore,R$ 8.530,29/11/2016
RJ - Construção 1904 - Raphael de Oliveira,106%,/TETORJ_CC1904_RAPHAEL_OLIVEIRA?ref=ctrse_explore,R$ 8.530,18/02/2019
CUTUCA MEU PEITO INCUTUCÁVEL,63%,/cutuca?ref=ctrse_explore,R$ 8.525,10/07/2017
RJ - Construção 1904 - Luisa Novis,106%,/TETORJ_CC1904_LUIZA_NOVIS?ref=ctrse_explore,R$ 8.520,18/02/2019
Os Britos Também Amam - Websérie,105%,/britos?ref=ctrse_explore,R$ 8.520,27/10/2014
TRANSPIRO!,122%,/transpiro?ref=ctrse_explore,R$ 8.515,18/07/2013
Contos Tupi-Guarani - Irupé,141%,/irupe?ref=ctrse_explore,R$ 8.514,31/01/2019
SP - Construção 1904 - Luis Eduardo,106%,/sp_construcao_1904_luis_eduardo_084d?ref=ctrse_explore,R$ 8.510,07/03/2019
ZONS,110%,/zons?ref=ctrse_explore,R$ 8.508,11/09/2013
Te Encontro na Lua - O Livro e As Músicas,55%,/te_encontro_na_lua?ref=ctrse_explore,R$ 8.499,28/12/2018
Os Caras do Fahrenheit,106%,/fahrenheit_quadrinhos?ref=ctrse_explore,R$ 8.497,06/11/2018
The Medical Explorer - Quênia,169%,/medicalexplorer?ref=ctrse_explore,R$ 8.495,27/12/2018
For A Simple Rainy Day,106%,/for_a_simple_rainy_day_bfbe?ref=ctrse_explore,R$ 8.480,23/09/2017
Com Todo Amor de que Disponho,121%,/comtodoamor?ref=ctrse_explore,R$ 8.476,20/07/2014
Sonhos em Conserva,339%,/sonhosemconserva?ref=ctrse_explore,R$ 8.475,31/08/2018
OGÓ - o primeiro disco de Danilo Gusmão,54%,/ogo?ref=ctrse_explore,R$ 8.473,12/10/2018
Tetéia,105%,/teteia?ref=ctrse_explore,R$ 8.470,24/04/2015
Ah! Eu Te Escreveria...,63%,/eu_te_escreveria?ref=ctrse_explore,R$ 8.463,18/11/2018
Brasileiros paixão Italia,74%,/italia?ref=ctrse_explore,R$ 8.443,15/07/2019
Projeto Vegânica,3%,/projetoveganica?ref=ctrse_explore,R$ 8.443,31/03/2018
Magaivers - "Bacon"	 nosso sexto álbum de estúdio,120%,/magaivers?ref=ctrse_explore,R$ 8.440,23/06/2014
O Caminho do Sertão 2019,33%,/ocaminhodosertao2019?ref=ctrse_explore,R$ 8.440,25/06/2019
O Menino Que Aprendeu (e Ensinou) a Olhar,80%,/o_menino_que_aprendeu_e_ensinou_a_olhar_bc52?ref=ctrse_explore,R$ 8.435,13/03/2019
Revista Natus Nº3,112%,/revistanatusn3?ref=ctrse_explore,R$ 8.434,16/11/2018
KEVIN,84%,/kevin?ref=ctrse_explore,R$ 8.425,12/08/2018
PingPoint no Largo da Batata!,103%,/PingPoint?ref=ctrse_explore,R$ 8.422,04/12/2014
PR - Construção 1907 - Mari Lowry,105%,/pr_construcao_1907_mari_lowry_31b2?ref=ctrse_explore,R$ 8.420,24/06/2019
CD "Filho de Manicure" - Felipe de Paula,105%,/filhodemanicure?ref=ctrse_explore,R$ 8.420,15/04/2013
Multa do processo de Doria contra ‘João Dólar’,84%,/joaodolar?ref=ctrse_explore,R$ 8.415,01/10/2017
Tempos de Marilyn de Sérgio Roveri,129%,/temposdemarilyn?ref=ctrse_explore,R$ 8.410,13/07/2014
Tempos de Marilyn de Sérgio Roveri,129%,/temposdemarilyn?ref=ctrse_explore,R$ 8.410,13/07/2014
Fronteiras da Latinidade,109%,/fronteirasdalatinidade?ref=ctrse_explore,R$ 8.405,01/11/2012
Corte Costura,120%,/cortecostura?ref=ctrse_explore,R$ 8.405,06/12/2012
PR - Construção 1904 - Monica Miranda,105%,/pr_construcao_1904_monica_miranda_ebec?ref=ctrse_explore,R$ 8.400,07/03/2019
Relances vertiginosos do desconhecido,158%,/relances?ref=ctrse_explore,R$ 8.396,25/06/2019
As Despejadas querem lançar seu primeiro disco!,32%,/asdespejadas?ref=ctrse_explore,R$ 8.390,04/09/2017
Cronicaria,69%,/cronicariatvovo?ref=ctrse_explore,R$ 8.390,09/11/2017
CineBaru - Mostra Sagarana de Cinema,42%,/cinebaru?ref=ctrse_explore,R$ 8.386,09/09/2017
RJ - Construção 1904 - Ana Paula Meneghetti,104%,/TETORJ_CC1904_ANA_PAULA_MENEGHETTI?ref=ctrse_explore,R$ 8.380,18/02/2019
CASA FORA DO EIXO SP,104%,/casa-fora-do-eixo-sp?ref=ctrse_explore,R$ 8.375,17/06/2011
Nove Zero Nove - Lançamento do álbum "BLINDADO",41%,/novezeronove?ref=ctrse_explore,R$ 8.375,06/08/2016
Ajude a Camille - Segunda Fase,27%,/camille?ref=ctrse_explore,R$ 8.371,20/07/2017
RJ - Construção 1904 - Andre Naveiro,104%,/TETORJ_CC1904_ANDRE_NAVEIRO?ref=ctrse_explore,R$ 8.365,18/02/2019
PR - Construção 1904 - Guilherme Passos,104%,/pr_construcao_1904_guilherme_passos_f0eb?ref=ctrse_explore,R$ 8.362,07/04/2019
Caravana Mundo Palco - Postos de Cultura,39%,/mundopalco?ref=ctrse_explore,R$ 8.360,04/08/2016
Salve-se Quem Puder - Duayer: Pasquim 50 anos,64%,/duayer?ref=ctrse_explore,R$ 8.358,12/08/2019
PR - Construção 1904 - Fernanda Luise,104%,/pr_construcao_1904_fernanda_luise_d544?ref=ctrse_explore,R$ 8.355,07/03/2019
O Mistério de Edwin Drood,41%,/musicaledwindrood?ref=ctrse_explore,R$ 8.355,04/07/2017
II Festival Radioca,33%,/festivalradioca?ref=ctrse_explore,R$ 8.350,18/09/2016
CD Banda Carambolá,100%,/cdcarambola?ref=ctrse_explore,R$ 8.350,09/03/2019
De Dentro Do Quarto,104%,/dedentrodoquarto?ref=ctrse_explore,R$ 8.345,18/04/2019
Livro Programação de Computadores,105%,/livrodeprogramacao?ref=ctrse_explore,R$ 8.344,16/11/2016
Essencial Ser - Aprofundamento em Yoga na Índia,35%,/essencialser?ref=ctrse_explore,R$ 8.342,15/08/2019
É Samba na Veia	 É Candeia,27%,/sambanaveiacandeia?ref=ctrse_explore,R$ 8.340,15/10/2017
Greg: O Contador de Histórias,111%,/greg?ref=ctrse_explore,R$ 8.330,14/10/2016
Archin - Literatura e Música,21%,/desire?ref=ctrse_explore,R$ 8.330,23/12/2016
Dialeticomix,138%,/dialeticomix_a8ed?ref=ctrse_explore,R$ 8.325,30/12/2016
Festa no salão,118%,/festanosalao?ref=ctrse_explore,R$ 8.325,07/07/2017
História de uma pena,104%,/historiadeumapena?ref=ctrse_explore,R$ 8.325,16/11/2013
Dialeticomix,138%,/dialeticomix_a8ed?ref=ctrse_explore,R$ 8.325,30/12/2016
RJ - Construção 1904 - Talitha Guerra,104%,/TETORJ_CC1904_TALITHA_GUERRA?ref=ctrse_explore,R$ 8.320,18/02/2019
PR - Construção 1904 - Andressa Sela,103%,/pr_construcao_1904_andressa_sela_ef4d?ref=ctrse_explore,R$ 8.318,07/03/2019
Versos Dobrados - Catarse de Lançamento,103%,/versosdobrados?ref=ctrse_explore,R$ 8.315,10/12/2012
Música Para Casar por Lorenza Pozza,20%,/lorenzapozza?ref=ctrse_explore,R$ 8.310,10/07/2016
Novo Canil 101 Viralatas: Cantinho dos Sapecas,118%,/ong101viralatascantinhodossapecas?ref=ctrse_explore,R$ 8.307,05/07/2014
IPTU Nova Lima,118%,/iptu_nova_lima_00c7?ref=ctrse_explore,R$ 8.305,20/12/2017
A Almofada de Penas | Curta em Stop Motion,103%,/a-almofada-de-penas-curta-em-stop-motion?ref=ctrse_explore,R$ 8.301,23/07/2012
PR - Construção 1904 - Marina Marcondes,103%,/pr_construcao_1904_marina_marcondes_78d1?ref=ctrse_explore,R$ 8.301,07/04/2019
encharcadopoesiagusmao,44%,/encharcadopoesiagusmao_a993?ref=ctrse_explore,R$ 8.300,21/06/2018
BA - Construção 1909 - Canadá,103%,/ccfamiliacanada?ref=ctrse_explore,R$ 8.300,31/07/2019
Pontos Ilustrados,125%,/pontosilustrados?ref=ctrse_explore,R$ 8.290,31/10/2018
FEMINICIDADE 2016 - SP	 RJ e BSB,101%,/feminicidade_2016?ref=ctrse_explore,R$ 8.285,12/03/2016
Todos os Lados da Rua,102%,/todososladosdarua?ref=ctrse_explore,R$ 8.285,05/07/2014
Gaslight,103%,/gaslight?ref=ctrse_explore,R$ 8.280,23/06/2016
RJ - Construção 1904 - Lilia Cariello,103%,/TETORJ_CC1904_LILIA_CARIELLO?ref=ctrse_explore,R$ 8.280,18/02/2019
Lautmusik - Videoclipe de Tugboat,106%,/Tugboat?ref=ctrse_explore,R$ 8.280,08/07/2013
RJ - Construção 1904 - Lilia Cariello,103%,/TETORJ_CC1904_LILIA_CARIELLO?ref=ctrse_explore,R$ 8.280,18/02/2019
Conexão Nanquim Impressa!,118%,/Conequim?ref=ctrse_explore,R$ 8.276,31/10/2013
Nova Dubai,118%,/novadubai?ref=ctrse_explore,R$ 8.270,04/09/2013
RJ - Construção 1904 - Rodrigo Bezerra,103%,/TETORJ_CC1904_RODRIGO_BEZERRA?ref=ctrse_explore,R$ 8.261,18/02/2019
Agroflorestando na África,23%,/agroflorestando_na_africa_c487?ref=ctrse_explore,R$ 8.260,29/08/2018
Piscina no Minhocão,121%,/piscinanominhocao?ref=ctrse_explore,R$ 8.257,01/12/2013
Samba e Amor - Amar é meu Destino,25%,/sambaeamor?ref=ctrse_explore,R$ 8.255,02/07/2018
Sorriso no Rosto - Mestre Brasília,23%,/mbrasilia?ref=ctrse_explore,R$ 8.251,28/07/2019
Lançamento do CD "Cascadura Samba" ,103%,/209-lancamento-do-cd-cascadura-samba?ref=ctrse_explore,R$ 8.250,10/08/2011
Histórias Fantásticas do meu travesseiro,117%,/historiasfantasticasdomeutravesseiro?ref=ctrse_explore,R$ 8.246,30/09/2017
Cobertores para Crianças carentes — Bem Africa,91%,/cobertores-bem-africa?ref=ctrse_explore,R$ 8.245,30/04/2019
Divã Intergaláctico em PSICOSSOMÁTICO,103%,/divaintergalactico?ref=ctrse_explore,R$ 8.245,19/11/2012
Teatro do Incêndio de Portas Abertas,117%,/incendio?ref=ctrse_explore,R$ 8.240,30/04/2014
Eu corro! Você ajuda!,27%,/eucorrovoceajuda?ref=ctrse_explore,R$ 8.240,19/05/2017
Corruption - O Senhor do Abismo Cósmico,123%,/corruption?ref=ctrse_explore,R$ 8.235,13/11/2018
Mayala • Uma Aventura Embaraçosa,109%,/mayala?ref=ctrse_explore,R$ 8.231,08/06/2019
PR - Construção 1904 - Bryan Muller,102%,/pr_construcao_1904_bryan_muller_807f?ref=ctrse_explore,R$ 8.231,07/03/2019
Paraty Eco Festival - Segunda Fase,41%,/paraty_eco_festival?ref=ctrse_explore,R$ 8.230,18/10/2016
LAR MELHOR,52%,/larmelhor?ref=ctrse_explore,R$ 8.228,23/06/2016
MG - Construção 1904 - Lara Fainblat,102%,/mg_construcao_1904_lara_fainblat_f1fb?ref=ctrse_explore,R$ 8.210,01/03/2019
3° Festival Flaskô: Fábrica de Cultura,102%,/3-festival-flasko-fabrica-de-cultura?ref=ctrse_explore,R$ 8.200,15/08/2012
Nome - O Filme,117%,/nomeofilme?ref=ctrse_explore,R$ 8.197,06/05/2015
Jackson Franklin Solo - Caminhos,102%,/JacksonFranklin?ref=ctrse_explore,R$ 8.185,24/07/2015
MG - Construção 1904 - Isa Machado,102%,/mg_construcao_1904_isa_machado_4c89?ref=ctrse_explore,R$ 8.180,01/03/2019
CD “Amanda Bravo e A Bossa do Beco” ,21%,/amandabravo?ref=ctrse_explore,R$ 8.177,30/03/2019
Tinta Fresca,128%,/tintafresca?ref=ctrse_explore,R$ 8.177,11/06/2016
As Crônicas de Miramar,102%,/miramar?ref=ctrse_explore,R$ 8.170,24/06/2015
Oásis de Vidro - Finalização do 1o CD de Rafael Dutra,102%,/rafaeldutra?ref=ctrse_explore,R$ 8.170,19/12/2013
Nem Morto - Apocalipse,136%,/nemmorto?ref=ctrse_explore,R$ 8.161,03/10/2013
A Casa do Ser,33%,/a_casa_do_ser?ref=ctrse_explore,R$ 8.155,26/07/2016
BA - Construção 1909 - Alex,101%,/ccfamiliaalex?ref=ctrse_explore,R$ 8.152,31/07/2019
De Cor,101%,/de_cor_doc?ref=ctrse_explore,R$ 8.151,17/10/2016
PR - Construção 1904 - Vinicius Lamarca,101%,/pr_construcao_1904_vinicius_lamarca_422b?ref=ctrse_explore,R$ 8.150,07/03/2019
A Guirlanda das Letras: CD de mantras de Vimalakotih e banda Traya,116%,/a-guirlanda-das-letras-cd-de-mantras-de-vimalakotih-e-banda-traya?ref=ctrse_explore,R$ 8.150,23/09/2012
Vila Nova - Segundo CD de Éder Duarte,116%,/ederduarte?ref=ctrse_explore,R$ 8.150,10/02/2015
Abridor de latas Ambus,50%,/ambus?ref=ctrse_explore,R$ 8.150,20/02/2017
Vila Nova - Segundo CD de Éder Duarte,116%,/ederduarte?ref=ctrse_explore,R$ 8.150,10/02/2015
Lemming,104%,/lemming?ref=ctrse_explore,R$ 8.149,17/07/2013
PR - Construção 1904 - Carol Fedalto,101%,/pr_construcao_1904_carol_fedalto_2e2a?ref=ctrse_explore,R$ 8.145,07/03/2019
IndieVisivel Press - Ano2,101%,/indievisivelpress2?ref=ctrse_explore,R$ 8.143,20/08/2019
Revista J'adore	 pra quem se alimenta de arte,101%,/revistajadore?ref=ctrse_explore,R$ 8.143,04/08/2013
Ajude a banda Samuca e a Selva,25%,/ajude_samuca_e_a_selva_b34f?ref=ctrse_explore,R$ 8.137,14/02/2018
Mnemocine,28%,/mnemocine_2017?ref=ctrse_explore,R$ 8.135,05/08/2017
PR - Construção 1904 - Cladilson Nardino,101%,/pr_construcao_1904_cladilson_nardino_67d9?ref=ctrse_explore,R$ 8.132,07/03/2019
A Voz dos Usuários,109%,/avozdosusuarios?ref=ctrse_explore,R$ 8.130,31/12/2016
Primeiro álbum de Karla da Silva,119%,/primeiro-album-de-karla-da-silva?ref=ctrse_explore,R$ 8.130,16/10/2012
Bloco Ritaleena 2015,116%,/blocoritaleena2015?ref=ctrse_explore,R$ 8.120,31/01/2015
Palavras na Bolsa,52%,/palavras_na_bolsa_0144?ref=ctrse_explore,R$ 8.110,06/11/2018
Dória	 SP não está à venda,135%,/spnaoestaavenda?ref=ctrse_explore,R$ 8.100,28/07/2017
PR - Construção 1904 - Jessica Demeneck,101%,/pr_construcao_1904_jessica_demeneck_9375?ref=ctrse_explore,R$ 8.100,07/03/2019
Bianca,101%,/Bianca?ref=ctrse_explore,R$ 8.100,05/07/2013
PR - Construção 1904 - Ana Leticia,101%,/pr_construcao_1904_ana_leticia_2f42?ref=ctrse_explore,R$ 8.098,07/03/2019
Ana Gilli e Toquinho: Como Dizia o Poeta,101%,/ana-gilli-e-toquinho-como-dizia-o-poeta?ref=ctrse_explore,R$ 8.095,25/01/2012
PR - Construção 1907 - Ma Stival,101%,/pr_construcao_1907_ma_stival_0674?ref=ctrse_explore,R$ 8.090,24/06/2019
MG - Construção 1908 - Bruna Lopes,101%,/mg_construcao_1908_bruna_lopes_22a3?ref=ctrse_explore,R$ 8.090,13/07/2019
Livrada 2018,100%,/livrada2018?ref=ctrse_explore,R$ 8.070,05/03/2018
Passaporte,115%,/Passaporte?ref=ctrse_explore,R$ 8.070,09/11/2013
Diário de um Astronauta,100%,/diarioastronauta?ref=ctrse_explore,R$ 8.069,17/05/2018
MG - Construção 1904 - Rodrigo Castañon,100%,/mg_construcao_1904_rodrigo_castanon_1020?ref=ctrse_explore,R$ 8.069,01/03/2019
MG - Construção 1904 - Pedro Maurício,100%,/mg_construcao_1904_pedro_mauricio_e710?ref=ctrse_explore,R$ 8.068,01/03/2019
Visualizando Citações,124%,/provc?ref=ctrse_explore,R$ 8.065,30/10/2013
MG - Construção 1904 - Matheus Lage,100%,/mg_construcao_1904_matheus_lage_2312?ref=ctrse_explore,R$ 8.060,01/03/2019
MG - Construção 1904 - Matheus Lage,100%,/mg_construcao_1904_matheus_lage_2312?ref=ctrse_explore,R$ 8.060,01/03/2019
O Tempo está passando,104%,/821-o-tempo-esta-passando?ref=ctrse_explore,R$ 8.060,26/08/2012
A Princesa Guerreira,134%,/princesaguerreira?ref=ctrse_explore,R$ 8.060,15/01/2019
Tongó,115%,/tongo?ref=ctrse_explore,R$ 8.060,10/01/2019
Quadrada: Três quadrinhos de uma só vez!,115%,/projetoquadrada?ref=ctrse_explore,R$ 8.059,16/05/2015
Quatro dias com Eduardo,7%,/quatrodiascomeduardo?ref=ctrse_explore,R$ 8.059,03/08/2018
PR - Construção 1904 - Gabriel Ferreira,100%,/pr_construcao_1904_gabriel_ferreira_afb6?ref=ctrse_explore,R$ 8.056,07/03/2019
Teatro de Bonecas,103%,/teatrodebonecas?ref=ctrse_explore,R$ 8.055,13/11/2014
Documentário sobre Relacionamento Aberto,100%,/relacionamentoaberto?ref=ctrse_explore,R$ 8.052,20/08/2013
MG - Construção 1908 - Samuel Blaess,100%,/mg_construcao_1908_samuel_blaess_a1a4?ref=ctrse_explore,R$ 8.050,13/07/2019
Mil Saltos,49%,/milsaltos?ref=ctrse_explore,R$ 8.045,27/05/2019
MG - Construção 1904 - Rafael Reis,100%,/mg_construcao_1904_rafael_reis_7b30?ref=ctrse_explore,R$ 8.043,01/03/2019
Mutirão AMO Titan - Reforma da Associação,40%,/amotitan?ref=ctrse_explore,R$ 8.040,20/09/2018
Viver e morrer sem dor.,4%,/ligacontraocancer?ref=ctrse_explore,R$ 8.040,11/03/2017
SP - Construção 1907 - Lucas Zampronha,100%,/sp_construcao_1907_lucas_zampronha_494a?ref=ctrse_explore,R$ 8.040,14/06/2019
MG - Construção 1904 - Bárbara Wanner,100%,/mg_construcao_1904_barbara_wanner_e765?ref=ctrse_explore,R$ 8.040,01/03/2019
Reportagens Cine Festivais,100%,/cinefestivais?ref=ctrse_explore,R$ 8.040,18/05/2018
Financiamento Coletivo Quarto Ácido,107%,/quartoacido?ref=ctrse_explore,R$ 8.040,15/02/2017
Viver e morrer sem dor.,4%,/ligacontraocancer?ref=ctrse_explore,R$ 8.040,11/03/2017
Frankenstein 200,114%,/frankenstein_200?ref=ctrse_explore,R$ 8.039,09/11/2018
MG - Construção 1908 - Letícia Murta,100%,/mg_construcao_1908_leticia_murta_4175?ref=ctrse_explore,R$ 8.036,13/07/2019
Produção de 1.000 CD´s e 1.000 DVD´s do show Avenidas do cantor e compositor - Fernando Mello,100%,/Avenidas?ref=ctrse_explore,R$ 8.035,16/11/2014
MARINA NADA MORENA,20%,/marina_nada_morena_b964?ref=ctrse_explore,R$ 8.031,30/08/2018
MG - Construção 1904 - Luisa Carvalho,100%,/mg_construcao_1904_luisa_carvalho_9c02?ref=ctrse_explore,R$ 8.030,01/03/2019
RJ - Construção 1904 - Ronaldo Ferreira,100%,/TETORJ_CC1904_RONALDOFERREIRA?ref=ctrse_explore,R$ 8.027,18/02/2019
PR - Construção 1907 - Maria Tereza,100%,/pr_construcao_1907_maria_tereza_c6e1?ref=ctrse_explore,R$ 8.025,24/06/2019
Aceito - O Curta,129%,/aceitoocurta?ref=ctrse_explore,R$ 8.020,19/05/2014
60 anos: Um novo símbolo,100%,/60-anos-um-novo-simbolo?ref=ctrse_explore,R$ 8.019,16/06/2012
Pequenas Felicidades Trans,127%,/pequenasfelicidadestrans?ref=ctrse_explore,R$ 8.016,30/03/2019
PR - Construção 1907 - Fernanda Abdala,100%,/pr_construcao_1907_fernanda_abdala_8bcb?ref=ctrse_explore,R$ 8.015,24/06/2019
Sagane em SP: Setembro 2015,102%,/saganesp?ref=ctrse_explore,R$ 8.013,10/10/2015
MG - Construção 1904 - Julia Terra,100%,/mg_construcao_1904_julia_terra_e8e9?ref=ctrse_explore,R$ 8.011,01/03/2019
MG - Construção 1908 - Lorena Myrrha,100%,/mg_construcao_1908_lorena_myrrha_8c3f?ref=ctrse_explore,R$ 8.010,13/07/2019
Livro Bêbado Gonzo e outras histórias,117%,/bebadogonzo?ref=ctrse_explore,R$ 8.010,25/12/2012
Nico e Alf: JUNTOS!,145%,/juntos?ref=ctrse_explore,R$ 8.009,12/10/2018
ALASKA - ÁLBUM 'ONDA',200%,/alaskaonda?ref=ctrse_explore,R$ 8.005,28/06/2015
Tenho medo de dizer que não sei . ,100%,/tenho_medo_de_dizer_que_nao_sei_8ef6?ref=ctrse_explore,R$ 8.002,18/05/2018
MG - Construção 1908 - Caio Martins,100%,/mg_construcao_1908_caio_martins_a4a2?ref=ctrse_explore,R$ 8.000,13/07/2019
